"","2019-01-01","2019-01-02","2019-01-03","2019-01-04","2019-01-05","2019-01-06","2019-01-07","2019-01-08","2019-01-09","2019-01-10","2019-01-11","2019-01-12","2019-01-13","2019-01-14","2019-01-15","2019-01-16","2019-01-17","2019-01-18","2019-01-19","2019-01-20","2019-01-21","2019-01-22","2019-01-23","2019-01-24","2019-01-25","2019-01-26","2019-01-27","2019-01-28","2019-01-29","2019-01-30","2019-01-31","2019-02-01","2019-02-02","2019-02-03","2019-02-04","2019-02-05","2019-02-06","2019-02-07","2019-02-08","2019-02-09","2019-02-10","2019-02-11","2019-02-12","2019-02-13","2019-02-14","2019-02-15","2019-02-16","2019-02-17","2019-02-18","2019-02-19","2019-02-20","2019-02-21","2019-02-22","2019-02-23","2019-02-24","2019-02-25","2019-02-26","2019-02-27","2019-02-28","2019-03-01","2019-03-02","2019-03-03","2019-03-04","2019-03-05","2019-03-06","2019-03-07","2019-03-08","2019-03-09","2019-03-10","2019-03-11","2019-03-12","2019-03-13","2019-03-14","2019-03-15","2019-03-16","2019-03-17","2019-03-18","2019-03-19","2019-03-20","2019-03-21","2019-03-22","2019-03-23","2019-03-24","2019-03-25","2019-03-26","2019-03-27","2019-03-28","2019-03-29","2019-03-30","2019-03-31","2019-04-01","2019-04-02","2019-04-03","2019-04-04","2019-04-05","2019-04-06","2019-04-07","2019-04-08","2019-04-09","2019-04-10","2019-04-11","2019-04-12","2019-04-13","2019-04-14","2019-04-15","2019-04-16","2019-04-17","2019-04-18","2019-04-19","2019-04-20","2019-04-21","2019-04-22","2019-04-23","2019-04-24","2019-04-25","2019-04-26","2019-04-27","2019-04-28","2019-04-29","2019-04-30","2019-05-01","2019-05-02","2019-05-03","2019-05-04","2019-05-05","2019-05-06","2019-05-07","2019-05-08","2019-05-09","2019-05-10","2019-05-11","2019-05-12","2019-05-13","2019-05-14","2019-05-15","2019-05-16","2019-05-17","2019-05-18","2019-05-19","2019-05-20","2019-05-21","2019-05-22","2019-05-23","2019-05-24","2019-05-25","2019-05-26","2019-05-27","2019-05-28","2019-05-29","2019-05-30","2019-05-31","2019-06-01"
"2019-02-14",0.999974485672633,0.999694687501814,0.999759120702941,0.999696848189284,0.998415884664402,0.998398144593147,0.999743900350062,0.998805385831058,0.998832497867996,0.999861272739794,0.999995331186166,0.999797185007803,0.999012950227949,0.998987726213659,0.999010149020291,0.999018948483947,0.999021282116093,0.999021114148565,0.999018098420916,0.99902055002384,0.999014097538187,0.999969901106073,0.999005581954243,0.99995924481741,0.998990116935859,0.998963143815724,0.998844003549588,0.998906954261191,0.999696677149569,0.998772422577798,0.999784942435421,0.999540623789872,0.999709144749045,0.998743335286768,0.998699152560346,0.998846243179171,0.998845070207085,0.998797364551838,0.999708275442783,0.998989310472732,0.998990522485015,0.999014470245994,0.999991631462877,0.999997968552376,1,0.999003701054711,0.999002072410788,0.998999454382183,0.998817824065888,0.999765156277167,0.999864901575097,0.998730391620061,0.999820599625194,0.998738875170936,0.998576901741803,0.999959312634244,0.998871779477214,0.999923534161173,0.998924338104214,0.998901005388757,0.998894798343467,0.998940344712149,0.999991061178626,0.998994529051394,0.998905482223424,0.998881861080743,0.998910096016,0.998977351295202,0.99880100804778,0.998824043408585,0.998980650690077,0.999985648554822,0.999996706755733,0.99897838083528,0.998938836898535,0.998912200544231,0.999971218445869,0.999981101769236,0.998851942100467,0.999992890646157,0.998991582563564,0.998991306974573,0.998838177389882,0.998988352661506,0.998989356780817,0.998991290195583,0.999991146600958,0.998972195911614,0.999973782350691,0.999773682446463,0.999981676972622,0.999992740820532,0.999999371283709,0.999973374861351,0.99996614420351,0.998966656709059,0.998967497332558,0.998963172314088,0.998948493144688,0.999998256502019,0.999996284220812,0.99999340674359,0.99997948063315,0.998975102881966,0.999984164037647,0.998968427528702,0.999958556721959,0.999951907033901,0.998989156814851,0.99999433854604,0.998987379636825,0.999995865983128,0.998968218243729,0.998909973477961,0.9998005409726,0.999574618419329,0.999617669344264,0.998769967653364,0.998708275170141,0.999594976420455,0.999676567069541,0.99869522207008,0.998617511517654,0.99850144519554,0.998086591928404,0.999072610518683,0.999710517259603,0.999244486577343,0.999139002164325,0.998398529252891,0.997749089013278,0.998336527519345,0.99843393034491,0.997066962977932,0.998496667769257,0.999651226293591,0.999990690602375,0.999991376968429,0.998981616743567,0.998943159390181,0.999871304631457,0.999936417472117,0.999919681903557,0.999807867401969,0.998873580549371,0.999805279683609,0.998821126998153,0.999635082338717,0.999792923036831,0.998867092200544,0.998833567635441,0.999789673776026
"2019-02-15",0.99896272899131,0.99863507881313,0.998754101204035,0.998689918034861,0.999422433718927,0.999404738472412,0.998733632259112,0.999802075059164,0.999824479924833,0.998812599869063,0.99898305782173,0.99873230158133,0.999996997948893,0.999964328481953,0.999990038482273,0.999994172585235,0.99999985576172,0.999998835203384,0.999993503980749,0.999999364102269,0.999987220992032,0.998904561375098,0.999982422594239,0.998937819195265,0.999970094166985,0.99994250575556,0.999769675554885,0.999879849054011,0.998672016968451,0.999738649110011,0.99876791312062,0.998470968038012,0.998686301320684,0.999652192928476,0.999608422043387,0.999811233416505,0.999812332903812,0.999760690301926,0.998686936561744,0.99996859950847,0.999972390340892,0.999999671812434,0.998992761448076,0.999004365980021,0.999003701054711,1,0.999999377787939,0.999997587773571,0.999822641546345,0.998762653188088,0.998865292839795,0.99973750621018,0.998815199699396,0.999744388329613,0.999585443624865,0.99895206401095,0.999873630824641,0.998917647196911,0.999921732326914,0.999901637295538,0.999896512459613,0.999940415692687,0.99898558597622,0.999987287412635,0.999905348522738,0.999884480485881,0.999908234053115,0.999967356073441,0.999741937547087,0.999764438617653,0.999977654046839,0.998996831884529,0.999009294556142,0.999985898769522,0.999948250835435,0.999922770569171,0.998979723773213,0.998987713028686,0.999797602452021,0.998996505856314,0.999994266645369,0.999995904846146,0.999790018546334,0.999994952971124,0.999995390543193,0.999995073088457,0.999001021381709,0.999986053897201,0.998989357942466,0.998742063494655,0.999021196499525,0.999034943988185,0.999025703539816,0.999004010660575,0.998994192435373,0.999999466099717,0.999998594211608,0.999993924715894,0.999979665861861,0.999028966095637,0.999019237801294,0.999011529459718,0.99899646572771,0.999982606944526,0.999001094193178,0.99997590921107,0.998968478026534,0.998964357876486,0.999999836990746,0.999003618329112,0.999991211444218,0.999008361027521,0.999969171439743,0.999895729904264,0.998794734210648,0.99856970825858,0.998621197449878,0.999749667433542,0.999689784577685,0.998587140482091,0.998677783617308,0.999679870264437,0.99959883917379,0.999478130448983,0.999052968230368,0.998069020456037,0.998706650909633,0.998236826004874,0.998116920910646,0.997361543261585,0.998683447354808,0.99728900425457,0.997391821651895,0.996018128411083,0.997456285598061,0.998621901916768,0.998970028878699,0.9989650835311,0.999953883999341,0.999928432876028,0.998865041541726,0.998934233462534,0.998907740703434,0.998790363959105,0.999843206243584,0.998790954921363,0.999780749427575,0.998609250277917,0.998768842955186,0.99983830923941,0.999802562267526,0.998766014422919
"2019-02-16",0.998969002764789,0.998649549643289,0.998776871252995,0.998715663433159,0.999459616945872,0.999442496126137,0.998757166978974,0.999823582957469,0.999844693366578,0.99882933397406,0.99898473472525,0.998732096732445,0.999998929996654,0.999954321186005,0.999994314512798,0.999989814360262,0.999999313648806,0.999996615450591,0.999988906842614,0.999997654270875,0.99998100572654,0.998894446383707,0.99997522169791,0.998926153672339,0.999960870382152,0.99992996208211,0.999759969987103,0.999861982558759,0.998642983692636,0.999712589562435,0.998743273951618,0.998444157198672,0.998657836480352,0.999632353200271,0.999585988735974,0.99978899108941,0.999790157906977,0.999735734660399,0.998658437226042,0.999959178067859,0.999963516642367,0.999999879385109,0.99898658734146,0.999000495294183,0.999002072410788,0.999999377787939,1,0.999999410981563,0.999842979355735,0.998785137426297,0.998881956848771,0.999762389424603,0.998834644351159,0.99976893438327,0.999616870772174,0.998960462169393,0.999890705934924,0.998929771191245,0.999935039135167,0.99991662848671,0.999911905620472,0.999951949002623,0.998988642322599,0.999992276143386,0.999920049033705,0.999900786313724,0.999922700884985,0.999975735661729,0.999754042055489,0.999774033548994,0.999984477919076,0.999001164303791,0.99901050150404,0.999991191092708,0.999958956846632,0.999935989314175,0.998986543770325,0.998992927340325,0.999801778115784,0.99899906835487,0.999997412956794,0.999998466409803,0.99979567380709,0.99999786049646,0.99999814285738,0.999997945971715,0.999004069046414,0.999991300795131,0.998995782062707,0.998749047903914,0.99902626590466,0.999037456050258,0.999025190741708,0.998994317709772,0.998983457520499,0.999998230770809,0.999996377252923,0.999997094201668,0.999986108305336,0.999029310413529,0.99901466178676,0.999005908101782,0.998987729627131,0.999975448875996,0.998993240524967,0.999967597135916,0.998956743771916,0.998951846698685,0.999999088652604,0.998998291211595,0.999985972048754,0.999003608348343,0.999959845319308,0.999879066489142,0.998770921867695,0.99853566740376,0.998588847798578,0.999724191232474,0.99966149346533,0.998553904066548,0.99864791281698,0.999651147435177,0.999566762129438,0.999441621461835,0.999003999749298,0.998019558375972,0.99867832795646,0.998192039585,0.998069216860466,0.997297064133898,0.998625841356319,0.997223325178742,0.997328054856894,0.995931457417448,0.997393781860611,0.998590997739569,0.998963950670128,0.998959182617434,0.999942718911549,0.999914636179495,0.998845696555519,0.998920221260786,0.998892174461267,0.998767057956812,0.999823016656869,0.998767508256596,0.999756958960277,0.998577703696341,0.998744682671999,0.999817783306902,0.999779926133137,0.99874165199671
"2019-02-17",0.998974041779567,0.99866293924295,0.998798022147705,0.998739709713911,0.999494630908831,0.999478067964502,0.998779047197379,0.999843323843473,0.999863184918702,0.99884469458471,0.998985360553688,0.998731198308487,0.999999655149804,0.999943425673948,0.999997320274692,0.999984416794363,0.999997615987074,0.999993296198931,0.999983269412297,0.999994823302526,0.999973803713924,0.99888361182335,0.999967051684573,0.998913799231862,0.999950731290969,0.999916568310025,0.999749640619762,0.99984340912623,0.998613707001337,0.999686047095349,0.998718198315229,0.998417343538868,0.998629113303606,0.999612163711187,0.999563274608439,0.999766170092394,0.999767393046657,0.999710255349912,0.99862966976847,0.999948807159121,0.999953676629625,0.999998869993575,0.998979542844255,0.998995700680711,0.998999454382183,0.999997587773571,0.999999410981563,1,0.999861582447251,0.998805982759551,0.998897134872903,0.999785406463943,0.998852531293607,0.999791621917243,0.999646252866702,0.9989676002181,0.999906126654809,0.998940536313377,0.999946786439613,0.99993002178444,0.999925688048264,0.999961969215512,0.998990564911902,0.999995918822862,0.999933143463546,0.9999154374678,0.999935562179924,0.999982659292666,0.999764904807732,0.999782447590508,0.999989902867636,0.999004338254792,0.999010620061851,0.999995128299695,0.999968174116479,0.999947640325438,0.998992131123081,0.99899695643219,0.999804938153896,0.999000532952495,0.999999278741779,0.999999755197602,0.99980028173794,0.999999500398623,0.99999962990375,0.999999540613946,0.999006004689074,0.999995213929029,0.999000990629713,0.998755105785096,0.999030155334586,0.999038861323255,0.999023639539533,0.998983838401932,0.998971964199633,0.999995828590041,0.999993010371286,0.999998980305692,0.999991168919281,0.999028599092331,0.999009154112772,0.998999393017502,0.998978200650491,0.999967283313859,0.998984547116131,0.999958299457521,0.998944277299762,0.998938616397147,0.999997142107934,0.998992056499447,0.999979656019095,0.998997931182513,0.99994955581061,0.999861635544461,0.998746678925658,0.998501472877346,0.998556300857868,0.9996981703891,0.999632732521191,0.998520474668032,0.998617767630417,0.999621949665698,0.999534296745593,0.999404845445606,0.998955083738435,0.997970321649366,0.998649667475122,0.998147344814059,0.99802168109305,0.997233208095299,0.998568508876611,0.997158283454263,0.997264865052374,0.995845979953097,0.997331826320134,0.998559807659359,0.998956941521001,0.998952354533451,0.999930610888882,0.999899952436653,0.998825768772119,0.998905479728353,0.998875921578672,0.998743272705462,0.99980210709525,0.998743581865473,0.99973255183039,0.998545876263265,0.998720072189397,0.99979655964577,0.999756646087335,0.998716867821511
"2019-02-18",0.998910138492598,0.998717445939066,0.998981356506384,0.998967579737661,0.999885091924433,0.999877146777288,0.998973771071305,0.999999191554736,0.999999839435539,0.998938449491169,0.998853341948459,0.998566263490811,0.999863144817134,0.999628388014273,0.9998958732019,0.9997538439008,0.9998240385578,0.999794732364111,0.999749133719021,0.999803857515678,0.999715558502195,0.998575638062441,0.999693974357409,0.998582418590279,0.999647447228805,0.999563431669134,0.999434196750213,0.999410722965156,0.998022494741284,0.999130910902455,0.998191914758558,0.997854504895822,0.998046363532865,0.999145228394476,0.999057565988896,0.999268126803479,0.999270275012348,0.999171508697369,0.998046315638239,0.999642177116522,0.999655226655005,0.999836142349984,0.998729891636575,0.99878056965308,0.998817824065888,0.999822641546345,0.999842979355735,0.999861582447251,1,0.998984873129491,0.99898893530439,0.999991671643037,0.998985926619165,0.999992849188534,0.999950379157851,0.998935815959926,0.999995655201194,0.998964490213891,0.999979957285343,0.999988386474661,0.999990071624143,0.999968586097472,0.998878782997857,0.999904620894943,0.999987038931995,0.999993316972848,0.999985932587983,0.999941909928124,0.99977516274403,0.999755123980823,0.999925976422976,0.998911668421231,0.998871090633912,0.999908342305508,0.999962415095056,0.999979402686113,0.998936609235083,0.998917467561856,0.999696759470226,0.998881531651122,0.999880559429593,0.999872231358313,0.999714265820376,0.999877243709581,0.999875012929381,0.999876675834719,0.998894231526922,0.999907884965032,0.998939612684931,0.998697244469831,0.998948432955406,0.998918992584943,0.998858472426528,0.998681468452824,0.998653953004879,0.99981154400167,0.99979394453085,0.999880561393511,0.999921560023226,0.99887619324907,0.998783163939767,0.99875786979579,0.998690243455284,0.999694451875603,0.998709625212747,0.999668156150034,0.998611354357777,0.998594056511089,0.999820013316091,0.998754916458606,0.999735366505717,0.998769431226761,0.999644196619707,0.999446603427268,0.998233018251502,0.997834882446207,0.997914953961325,0.999151237942761,0.999043683173504,0.997865727735334,0.998013367108856,0.999026315016106,0.998888452207794,0.998692778480635,0.998056647638574,0.997072790275963,0.998068222827555,0.997319628889566,0.997150375267831,0.996111162126003,0.997540874721464,0.996018238530936,0.996153299966377,0.994392086094618,0.996239120471696,0.997939616670204,0.998708022685776,0.998706198381277,0.999597349746775,0.999527178873912,0.998378378176232,0.998537788353654,0.998485014357081,0.9982366413755,0.99933368590406,0.998234799009504,0.999210395338652,0.997915885803831,0.998200789699922,0.999323292313151,0.999251839101353,0.998194769844854
"2019-02-19",0.99989329218807,0.999769719245475,0.999999745966604,0.999995509655415,0.998911207066166,0.998904696670743,0.999999392972766,0.998995251136343,0.998997345124017,0.99998574274787,0.999825288832844,0.999586424143523,0.998822072530256,0.998564387818988,0.998864969364001,0.99870563424455,0.998782153512158,0.998749445138301,0.998700124491238,0.998758759685752,0.99866473548463,0.999571055475279,0.998636861758816,0.999529581073649,0.998582000287904,0.998490123630876,0.998422228882451,0.99833036339575,0.998928621973893,0.998036410092294,0.999101514563326,0.998811617217367,0.998952105854743,0.998124415222083,0.998029713551114,0.998184626988387,0.998184641895366,0.998082744496249,0.998950439451202,0.998576891141676,0.998588726462025,0.998789424233831,0.999668242372884,0.999719471132548,0.999765156277167,0.998762653188088,0.998785137426297,0.998805982759551,0.998984873129491,1,0.999986289597629,0.998985830066049,0.999996248391232,0.998987762884641,0.998959789755615,0.999919822435831,0.998975221446005,0.999956627279307,0.998954396073541,0.998963875596216,0.998965484614578,0.998935804934498,0.999847362480776,0.998862522547415,0.998962541179737,0.998970130567959,0.998962570993018,0.998911202773957,0.998803436795024,0.998777526387923,0.99888427337698,0.99986669420058,0.999816715294237,0.998852108911777,0.998918092152962,0.998940294308769,0.999900666136264,0.999879346687883,0.998700024818876,0.999839651735926,0.998823732040513,0.998811974307039,0.99871505891075,0.998815853784744,0.998813809371573,0.998818039185763,0.999847302980675,0.998845145378516,0.999895534650714,0.999702140201328,0.999876711178965,0.999838011463548,0.999785800746176,0.999581055515763,0.999553543191167,0.998713113736924,0.998694753086909,0.998795459104515,0.99884438283733,0.999801316139422,0.999703581652946,0.999680506415766,0.999606101156385,0.998606508002035,0.999627763378765,0.99857728307221,0.999526687683308,0.999504834702878,0.998745186984276,0.999687224148369,0.998656004302975,0.999699971213834,0.998557326168912,0.998356370748136,0.999133437744398,0.998708349516762,0.998784228361583,0.998044665471591,0.997928121263264,0.998744194378131,0.99889128602044,0.99790644763515,0.997763404910013,0.99756112680222,0.996903646546455,0.997905631567318,0.99895520803075,0.998168496813513,0.998006366229881,0.996939528847292,0.996398229682993,0.996854140288388,0.996988597519651,0.995175903040448,0.997075927682712,0.998845728885404,0.999668723852539,0.999673033428681,0.99853482574515,0.998444819570181,0.999290732200413,0.999459610718286,0.9994127332543,0.999150245708088,0.998250831217141,0.999144841496741,0.99812848683221,0.998816879812721,0.999118831991166,0.998237969373574,0.998163362396452,0.999111888959248
"2019-02-20",0.999955946715748,0.999795335335945,0.999984629927656,0.999966374773102,0.998835946843428,0.998826726196032,0.999980684287544,0.998993804846136,0.999001921845549,0.999998681463277,0.999909375036137,0.999681086971582,0.998912585484418,0.998711038549466,0.998944428770237,0.99882570652696,0.998884301647489,0.998859449998862,0.998821313697747,0.998866378032916,0.998793499790429,0.999710352100819,0.99877030573642,0.999676354385202,0.998724955247076,0.998648777708054,0.998569233662764,0.998514023415632,0.999157134120669,0.998258571597588,0.999309630266752,0.999031448382739,0.999177973658638,0.998319034934068,0.998236525729824,0.998388829727382,0.998388554583019,0.998299750720065,0.999176496107187,0.998720911888966,0.998730187095754,0.99888819153954,0.999789387209512,0.999829762657519,0.999864901575097,0.998865292839795,0.998881956848771,0.998897134872903,0.99898893530439,0.999986289597629,1,0.998968550537641,0.99999684617596,0.998972056211655,0.998911712622827,0.99997239338368,0.99899465734315,0.999991668972155,0.998991553851422,0.998993116886257,0.998992837070078,0.998981325514659,0.999925114889439,0.998938832670165,0.998993185759978,0.998993239252847,0.998994327861553,0.998971612953397,0.998848001226826,0.998833915562267,0.998951983158025,0.999938468296525,0.99990323943616,0.998927036622091,0.998967528148909,0.998977929795992,0.99996074725551,0.999946962455696,0.998781871705188,0.99991970209694,0.998908695030125,0.998899719749282,0.998789949496633,0.998901939680938,0.998900636743405,0.99890431690412,0.999925084110566,0.998920264906559,0.999957466181739,0.999763201080695,0.999945116870074,0.999918426687649,0.999880426865468,0.999718851833203,0.999696255997835,0.998818789800259,0.998805065438061,0.998880395397011,0.998913963650496,0.999891937750071,0.999817339442385,0.999799130987713,0.999739329486542,0.998739964858003,0.999756897481846,0.998716191774565,0.999674042348376,0.999655849781916,0.998848534165856,0.999804449853289,0.998780471740156,0.999814474500765,0.998701004998971,0.998534505999345,0.999337607662452,0.998960625582626,0.999028586211094,0.998264279358098,0.998160988613401,0.998992742562743,0.999124020200113,0.998141399124796,0.998014142443501,0.997832682258118,0.997233794914667,0.998230558616519,0.999180716935597,0.998471453647987,0.998322998675465,0.997334973862568,0.99676892869214,0.99725522138549,0.997380739887711,0.995675667484654,0.997462147141573,0.999083356565919,0.999789580008373,0.999793002361891,0.998687213207429,0.998609665703712,0.999474060358307,0.999617878389274,0.999578278594456,0.999352182419259,0.998445735375115,0.999347461631969,0.998340259294814,0.999057600664661,0.999324731417085,0.998434395344832,0.998369703917218,0.999318675705989
"2019-02-21",0.998851666945803,0.99868899032424,0.998983386833896,0.998980528402824,0.99993854403813,0.999932710522492,0.998978590686006,0.999995167218316,0.999991074892475,0.998918561928299,0.998778084608261,0.998484019177821,0.999787433319222,0.999508925075881,0.999828739119136,0.999655074190461,0.999739219639858,0.999703781497567,0.99964947027195,0.999714760924938,0.99960997313392,0.998457209431479,0.999584762810265,0.998458274794315,0.999530815798871,0.999434626002357,0.999315685420114,0.999262411686407,0.997834711587593,0.998952602619041,0.998020128661057,0.99767475835701,0.9978606619344,0.998989616200601,0.998892448412847,0.999103818234545,0.999106198788203,0.998997236249573,0.997860470085578,0.999524784678403,0.999539835185139,0.999754012927245,0.998625806477962,0.998684927058118,0.998730391620061,0.99973750621018,0.999762389424603,0.999785406463943,0.999991671643037,0.998985830066049,0.998968550537641,1,0.998975752736278,0.999999936079148,0.999982693970867,0.998885154845361,0.999975374011504,0.99892748647956,0.999945858024692,0.99996047174848,0.999963625135452,0.999927985786464,0.998808523815919,0.999840029232804,0.999958038100768,0.999970192259446,0.999956067231,0.999889716731301,0.999736539410552,0.999707292205169,0.999868099168601,0.998846081291946,0.998794031007628,0.999844845121252,0.999918773260091,0.99994495156917,0.998880127518593,0.998855108436355,0.999629088550435,0.99880946587773,0.999809220005021,0.999798737848734,0.999652017427069,0.999805030413069,0.999802233186809,0.999804327005356,0.998823951609824,0.999844235502248,0.998881679138921,0.998641267704637,0.998885512502716,0.998846695046583,0.998775093075873,0.998564447514891,0.998533141018819,0.99972411308001,0.999702909265906,0.99980927817859,0.999862259864253,0.998795958871415,0.998684908647111,0.998655804046222,0.998576785417546,0.999585357388453,0.998599368658321,0.999554820334089,0.998486894272465,0.998466727068738,0.999734366391396,0.998653921284427,0.999633276556466,0.998670540157896,0.99952713903532,0.999302681337685,0.998064301184165,0.997628710975574,0.997714973899572,0.998975026897878,0.998857164066312,0.997662485542718,0.997822455034956,0.998838184923718,0.998688042643164,0.998476147487048,0.997794387832739,0.996810118759206,0.997882963647434,0.997074071803357,0.996894150252029,0.995793569183109,0.997247026324021,0.99569623274303,0.995838277204378,0.993993275788388,0.995928735366194,0.997744913512243,0.998604289281767,0.998603128266691,0.99947357949213,0.99939374471359,0.998226025540261,0.99840496215235,0.998346507639591,0.99806978786249,0.9991768429518,0.998067425503506,0.999040389535861,0.997718833274211,0.998030814247888,0.999165232413205,0.999086043248983,0.998024083881346
"2019-02-22",0.999929515700176,0.999786642315418,0.9999952322612,0.999983694449926,0.998870828152809,0.998862910370117,0.999993015871787,0.998993451615031,0.998998690088365,0.999996112905956,0.999872622278108,0.999639407532406,0.998868318038793,0.998639975599537,0.998905453848747,0.99876734316312,0.998834485800561,0.998805881905651,0.998762415002018,0.998813946335139,0.998730984275864,0.999647328783799,0.998705532693472,0.999609664278312,0.998655618600619,0.998571951332872,0.998498111071317,0.998425259055536,0.99905140048728,0.998151437416189,0.999213692730205,0.998929974555428,0.999073499689825,0.998225230621686,0.998136888684018,0.998290296505072,0.998290157306704,0.998195100850949,0.999071933802123,0.998651095902064,0.998661579032174,0.998839975881527,0.999734881023811,0.999780415025123,0.999820599625194,0.998815199699396,0.998834644351159,0.998852531293607,0.998985926619165,0.999996248391232,0.99999684617596,0.998975752736278,1,0.998978515185257,0.998933629818773,0.999950713315713,0.998984342493298,0.999978356821959,0.998972778174912,0.998978125112297,0.998978736973504,0.998958553023302,0.999891401518191,0.998901373660428,0.998977530357539,0.998981174646941,0.998978139044099,0.998941747742994,0.9988258507087,0.998806115414471,0.998918627046828,0.999907561714371,0.999865287008138,0.998890185563028,0.998942854621447,0.998958879450944,0.99993543111101,0.99991805052023,0.998741870053797,0.999884818426118,0.998867043930443,0.998856732527122,0.998753240666719,0.998859733789776,0.998858089638947,0.998862035180357,0.999891298859474,0.998883286466537,0.999931241811189,0.99973751715147,0.999915718305671,0.999883250055072,0.999838522473315,0.99965630861419,0.999631413827202,0.998767131728552,0.99875122439065,0.998838672949981,0.998879593073241,0.999851955044952,0.999766338288374,0.999745818700096,0.999679035101582,0.998675151873741,0.999698560134042,0.998648774517661,0.9996070328532,0.999587069431555,0.998798098435571,0.999751829980539,0.998719971648812,0.999763150604941,0.998631330837447,0.998448422277001,0.999243524750553,0.998843571771945,0.998915303147637,0.998158422007715,0.998048805297522,0.998877498336502,0.999016306203981,0.998028199375082,0.997893429539877,0.997702037999904,0.997075198388,0.998078838605979,0.9990764847247,0.998330258037284,0.998175314242241,0.997149731681637,0.996591105275797,0.99706729693879,0.997197073361681,0.995440651707449,0.997281328768321,0.998973443968255,0.999735450663457,0.99973930128424,0.998613576725784,0.998530059744716,0.999390058303235,0.999545834502952,0.999502793435585,0.999259328170431,0.998351825328103,0.999254280260349,0.998238335393698,0.998946253299384,0.999229973186843,0.998339732728307,0.998270296815011,0.999223478323879
"2019-02-23",0.998858002278762,0.998692505523561,0.998985167424657,0.998981507326896,0.999935081612157,0.999929097619994,0.998980178414509,0.99999593582537,0.9999922444409,0.99892199948493,0.998785624627786,0.998491529717789,0.999793518342507,0.999518311540856,0.999834256046469,0.999662944539808,0.999746097240357,0.99971112062441,0.99965746610964,0.999721985061063,0.999618440056365,0.99846808364237,0.999593466821994,0.998469520778671,0.999540081649339,0.999444715783768,0.999324522291016,0.999273992307518,0.997850649379022,0.998966416480817,0.998034931389725,0.997689569275754,0.997876459143072,0.99900124786366,0.998904788851479,0.999116612671962,0.999118979447929,0.99901077231314,0.997876294185863,0.999534093083296,0.999548984497678,0.999760692122234,0.998635526274628,0.998694014974761,0.998738875170936,0.999744388329613,0.99976893438327,0.999791621917243,0.999992849188534,0.998987762884641,0.998972056211655,0.999999936079148,0.998978515185257,1,0.999980859290393,0.998890919500788,0.999977442206598,0.998932230395654,0.999948957780315,0.999963107820633,0.999966146615641,0.999931565107711,0.998815748237542,0.999845405461486,0.999960759843317,0.999972475746696,0.999958853712153,0.999894166098157,0.999739451409625,0.999710893830284,0.999872989544134,0.998852949484983,0.998801757106113,0.999850135294159,0.999922585534374,0.999948077840021,0.998886328786894,0.998861751385484,0.999634155615859,0.998816802375436,0.999815080651413,0.999804753169067,0.99965666534088,0.999810948985103,0.999808194935039,0.999810257235618,0.998831162932331,0.999849533982116,0.99888797532486,0.998646890133754,0.998892153899767,0.998854020874297,0.998783260781617,0.998575162930112,0.99854410979434,0.999731137072274,0.999710236957687,0.999815132436383,0.999867230378746,0.998803905815657,0.998694194959868,0.998665373467304,0.998587204410283,0.999594029203107,0.998609555848409,0.999563811715844,0.998498145252571,0.998478192033013,0.999741316503594,0.998663444741084,0.999641455883299,0.998679901717309,0.999536435325493,0.999313984408464,0.998078886096056,0.997646082599379,0.997731887046955,0.998988755482261,0.998871659332921,0.997679648226162,0.997838690628245,0.998852786324224,0.998703560801289,0.998492869504578,0.997814509816408,0.996831682860846,0.997898779425234,0.997094382455193,0.996915260315337,0.99581925288604,0.997269528821419,0.995722248146446,0.995863768382721,0.994024994764422,0.995953868392562,0.997761451565625,0.998614055763412,0.998612846692165,0.999483398411734,0.99940427466,0.998239389288736,0.998416869794654,0.998358846925567,0.998084233115221,0.999189111277978,0.998081908197505,0.99905364869268,0.997735530067666,0.998045479150672,0.999177580907733,0.999098962645074,0.998038784203876
