"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","DCR","QTUM","INB","THR","ZB","ZRX","CNX","REP","WAVES","PZM","RVN","SNX","OMG","NANO","CENNZ","HOT","SEELE"
"XEM",0.748577288291671,0.719892539377252,0.717738276082638,0.1211277510678,0.656677923022131,0.647947917766603,0.625980178624344,0.679147318077635,0.354142948785088,0.343274186281011,0.400366635852514,0.712264815859224,0.684335691752189,0.708777482064609,0.352074591615745,0.603508753639949,-0.0355731336271815,0.680976803965053,0.199920397281887,0.637338892458674,0.692536390309527,0.634270010681556,1,0.726979870800988,0.20809607018879,0.577907670166109,0.530024629927652,-0.182495824734099,0.416579921793137,0.519463506560439,0.693174021675893,0.668469613122209,-0.113006282925963,0.713660567048038,0.680207477570891,0.118581140129143,0.0333310536670436,0.201516499981499,0.68495225292468,0.66392636555946,0.384535608661053,0.450720206547923,0.0444063333331834,0.280691794779309,0.263820055539498,0.704279838246429,0.695985634086085,0.292801412652882,0.299211800473195,0.30314989814159
"ZEC",0.802316603851703,0.796821394491834,0.77324227960619,0.18604734750599,0.680242276589769,0.657085084587808,0.717889815651836,0.785368472546114,0.503168761148408,0.37582564031311,0.411153647805453,0.695266129093277,0.826485424422809,0.773593271525897,0.515716729813899,0.587401661262346,0.0830788110642516,0.843213481835595,0.287294633767618,0.719052417361207,0.760828070866339,0.721906344964754,0.726979870800988,1,0.29086894433214,0.598344788150082,0.581457027760454,-0.129738535223249,0.496782754668451,0.453000141002451,0.778591195897266,0.757193309938165,-0.00913570644192137,0.762306464039909,0.735875922179142,0.0513880862150165,-0.060513776713542,0.269549736696818,0.740006711094698,0.746281555628307,0.41040572808308,0.546552667825115,0.0621960331220534,0.29737053172976,0.308366199906143,0.721967624401889,0.707597296947237,0.320833626236961,0.434556946411002,0.330124301564758
"INO",0.352589974171998,0.388716454776497,0.313837975238775,0.0410549413087926,0.264076021281873,0.25861758475592,0.511956322205471,0.333042372337741,0.249972101418828,0.169227170160561,0.176263181160079,0.306322274399117,0.343877884613719,0.288591182498788,0.183647952724103,0.163323791805766,0.150084974807295,0.337200681370671,0.0508421702246589,0.252526819064235,0.293333525308326,0.314660602103361,0.20809607018879,0.29086894433214,1,0.263132478904007,0.196031867489481,-0.0213166781399913,0.211879932231211,0.139723174908238,0.220480090301251,0.31428447840363,-0.0429613819468236,0.285779572345319,0.261379962193971,0.0613289018817852,0.000878098863726382,0.13599471794392,0.256127738062484,0.390378784853922,0.120077559108135,0.238058775212725,0.0291190992496616,0.116743832491527,0.0822024056051232,0.271043829914348,0.283919121862144,0.187491364456282,0.121167297314518,0.179024707131012
"MKR",0.616939666948719,0.707404721348105,0.596428765280651,0.100980034904924,0.496917480046691,0.567464269691039,0.535038241633144,0.656346004377252,0.467800161237148,0.327650072661913,0.304292584565455,0.567456781527262,0.622967983268265,0.598542163441141,0.397858112840237,0.454057769994464,-0.0502611770615872,0.623565997078993,0.065289766597897,0.575502743201543,0.690566355121538,0.60621918777507,0.577907670166109,0.598344788150082,0.263132478904007,1,0.522892860796642,-0.141400186328766,0.376170014524111,0.453703375760383,0.51558915383038,0.596081826431168,0.0392577725799863,0.564234448859299,0.573318576624361,0.136856172083756,0.0248447985352912,0.2668782938069,0.554088672311108,0.56795124247054,0.367836768267956,0.433401612889599,0.13493201381778,0.231782546768598,0.291081498140072,0.584361338263617,0.464777109488607,0.23778002920596,0.34621735196781,0.276299356644675
"ONT",0.55634480115954,0.601659693122729,0.5651645386157,0.110523990721475,0.461945373864528,0.491112995270222,0.552495647158033,0.638390465698169,0.464557103559847,0.398716539816854,0.318361187242833,0.536354639970174,0.597828863287268,0.583151329130738,0.508990415939081,0.487832720067225,-0.0160882732797833,0.598425777480163,0.10405570576779,0.46536557615111,0.6986493086919,0.541799231401745,0.530024629927652,0.581457027760454,0.196031867489481,0.522892860796642,1,-0.0971337807543485,0.419580990023149,0.324069759761828,0.595453998194736,0.556361871584336,0.122240824776245,0.520714314598948,0.544067613264719,0.153538905763651,-0.0274583817981703,0.314055035850002,0.517528366672066,0.576578430149026,0.33433641362276,0.361555441953731,0.0054831943041204,0.313892265156593,0.373787405547941,0.624961148069267,0.482666992480279,0.18944776572713,0.304636771575779,0.237097459760825
"PAX",-0.146343961285405,-0.111680991699984,-0.101528611494816,-0.0954973645339922,-0.156621572602994,-0.125022193357743,-0.0809573706436433,-0.100967404054829,0.0157249985308843,-0.0506535648349569,-0.157184476494985,-0.129892352270371,-0.135477710569062,-0.120198688881062,-0.0963929620127952,-0.0896379347791031,0.402830120984178,-0.16244880539191,-0.0498334635927356,-0.0930159058526229,-0.111293287644536,-0.131395243612702,-0.182495824734099,-0.129738535223249,-0.0213166781399913,-0.141400186328766,-0.0971337807543485,1,-0.0397569401818085,-0.152001576005255,-0.133277632169944,-0.128557234007249,0.451844840243405,-0.161673805643902,0.0111190601959572,-0.0134255889517654,-0.069562228379061,-0.0355402584249783,-0.0984030030146424,-0.198108946364819,-0.0192047502589245,-0.176703378655002,-0.0464180437256387,-0.171521981757297,0.121444430641459,-0.118225458618101,-0.143635244873138,-0.194584282401967,-0.103816559376766,-0.0299630278327905
"DOGE",0.547028220978898,0.464961270769069,0.459699532987075,0.0499004647605945,0.576160121437801,0.586618986831029,0.542804337714698,0.472234272380418,0.333113845987988,0.150120564999901,0.251661930112409,0.444578483475368,0.468146413780092,0.517365266031969,0.331868392961778,0.323802336181441,0.082743586592954,0.459436394917592,0.0954356718160692,0.420748379031736,0.564205801500279,0.438246382852336,0.416579921793137,0.496782754668451,0.211879932231211,0.376170014524111,0.419580990023149,-0.0397569401818085,1,0.228697232178573,0.456549635161423,0.498472612319084,0.0670228446402634,0.425036974165706,0.454424235997984,0.311987289907928,-0.00221415428856367,0.236875262229202,0.357558223200466,0.514123896636243,0.33609169432288,0.275933331453645,-0.0247495724319164,0.171474053748464,0.147031817119617,0.440101259141537,0.330686878116679,0.159720046124129,0.168151084194033,0.167180997117566
"BAT",0.489345787386091,0.540346163783678,0.492896940500763,0.129345225314004,0.333063669977065,0.510447110115916,0.363521114442851,0.426389803429867,0.390583598405793,0.348019042261199,0.298056113886835,0.416664532176892,0.529932159877937,0.43184490162575,0.280597071280287,0.330602392870807,-0.02051465144812,0.441607032048421,0.102517672644168,0.419408558697167,0.430735522476501,0.441807072122801,0.519463506560439,0.453000141002451,0.139723174908238,0.453703375760383,0.324069759761828,-0.152001576005255,0.228697232178573,1,0.447644778283129,0.425861369571092,0.0591705236525731,0.493592405157279,0.448106511637079,0.0716901795135264,-0.0747841819880392,0.12766247545903,0.479513434125192,0.469400000381668,0.204831957949402,0.300625309063149,0.0638708575858915,0.326651483873177,0.234992651605482,0.473486029494425,0.487077710933445,0.235215752453917,0.247142311326314,0.260725316516187
"VET",0.699769334787228,0.702837491998898,0.678174774130062,0.144084390834365,0.64290741515973,0.625852942085047,0.667304639155367,0.701798006016331,0.425896947272991,0.343872315266063,0.416131599807028,0.642592657556046,0.696927669177987,0.720774624084188,0.452135488298493,0.602546007930178,-0.00168157734369955,0.786635182438644,0.313176227647034,0.626881137520052,0.676360872260443,0.666983418464236,0.693174021675893,0.778591195897266,0.220480090301251,0.51558915383038,0.595453998194736,-0.133277632169944,0.456549635161423,0.447644778283129,1,0.632718968952784,-0.0693907988284394,0.74257496141662,0.681738185164153,0.0886567401849627,0.0563732310660991,0.269953477779519,0.685590485140238,0.67756885674047,0.361132399808159,0.547871370878717,0.143030126436854,0.388330142817977,0.309322350546938,0.713343621961612,0.653924995860918,0.300176961198277,0.321072769637618,0.28185657072771
"BTG",0.769827038674141,0.739309054990004,0.780139944279381,0.0700943378402943,0.715893032878102,0.662083323228511,0.745037267737247,0.784750100148151,0.482329672749532,0.344941860117558,0.390468781809648,0.704420955334174,0.729813956452921,0.70146413591198,0.454233064457278,0.529333667964903,0.0278238907631818,0.713284523910067,0.191043770584032,0.680205010770357,0.70574605725643,0.662062766719942,0.668469613122209,0.757193309938165,0.31428447840363,0.596081826431168,0.556361871584336,-0.128557234007249,0.498472612319084,0.425861369571092,0.632718968952784,1,0.15077276592066,0.678072784550633,0.689108789633704,0.204380671494204,0.00838681595388695,0.249920601460145,0.647942051322054,0.708995156864224,0.385301444170308,0.444087619044932,0.0379615002552561,0.206650884588079,0.241182032180703,0.668156420793827,0.548189673555136,0.282814765217265,0.407318177666038,0.308031306711154
