"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","DCR","QTUM","INB","THR","ZB","ZRX","CNX","REP","WAVES","PZM","RVN","SNX","OMG","NANO","CENNZ","HOT","SEELE"
"ZEC",0.712155075621957,0.789964306325962,0.724056614487,0.176353723750089,0.697469276994499,0.502299026492071,0.711074515035009,0.737545126687867,0.630462931973508,0.471436859990723,0.376776139555036,0.675762456939621,0.738142704591631,0.766737222049073,0.509173942891925,0.677590581017355,0.0432336716856284,0.784161065055648,0.237727458025154,0.67801792207114,0.701998042317545,0.717685755632705,0.658632853008556,1,0.247911133774931,0.610072431421747,0.612633834435625,-0.0721859265724521,0.559072417606726,0.528890418243111,0.548670662241525,0.660200349697129,-0.019391972619039,0.641354545318101,0.701031252963283,-0.0254005493269974,0.0410064285125065,0.377643593584221,0.577262645769817,0.321430534206359,0.535766425286318,0.506918390470776,0.113826691661191,0.421571456621069,0.344933063096553,0.720523980320468,0.614575209866477,0.255324925485172,0.477450118924015,0.258224532870583
"INO",0.290306433442391,0.325706256407072,0.260303966872692,0.050486808633468,0.258884980567331,0.150815014943828,0.418249585647891,0.299119155093054,0.261409921287388,0.183545503294816,0.116209910401163,0.253592372773894,0.297740506833838,0.290014612948774,0.218342612106469,0.206632235165555,0.0888754531923767,0.313720224683258,0.108536618205908,0.232457772196127,0.219501024749867,0.251454138687545,0.186516134217926,0.247911133774931,1,0.251801568120037,0.200360339660616,-0.0439018739412745,0.229852788118463,0.177356245040366,0.202171593922753,0.276150436216159,-0.0236898654511491,0.252103973932125,0.231447257707448,0.015750368817961,0.0216524369984576,0.173779348459448,0.215176289230746,0.170189269809215,0.160896971325111,0.138328262643917,0.0485702051597081,0.139987991650878,0.142484675304402,0.221882032009337,0.207546485811527,0.131975113753631,0.124237037035547,0.168403999794007
"MKR",0.63362533501291,0.736501126016386,0.614723980698145,0.127428375925024,0.596534081127353,0.478744095096242,0.622951750572203,0.668569792876972,0.572441517240576,0.471379358940744,0.330058243570873,0.593676323468852,0.637314048932032,0.649605873660967,0.485194863442787,0.588549780084712,-0.00526281259762873,0.64622762960707,0.162164178737993,0.631261329718092,0.635411294789467,0.638497264923605,0.558031839962605,0.610072431421747,0.251801568120037,1,0.581780691409768,-0.0714221983378777,0.499447087263095,0.467607480704749,0.513413155498405,0.604240295939846,-0.00496104963596283,0.557770755440636,0.615112310687141,-0.0237352270498757,0.0713165939493443,0.338640751493817,0.561451803402754,0.268747692271465,0.455455857686302,0.410247340190356,0.127966194747238,0.363017204338096,0.319423990013467,0.636992232249406,0.524194879532343,0.288347734461211,0.465459676909168,0.251674792985681
"ONT",0.640971555504177,0.676572881983076,0.655631115690495,0.121070361935769,0.617626744248673,0.480198274122875,0.66534203998483,0.722297934796693,0.552491206165322,0.453536543978086,0.358164042421768,0.585559298257333,0.637940826802395,0.686981656412339,0.492711989239862,0.656800060851092,0.0038322176079913,0.659916731571628,0.164611116425194,0.592195034840036,0.821419173274449,0.640855448273489,0.565430170175861,0.612633834435625,0.200360339660616,0.581780691409768,1,-0.0787288773228086,0.508832324588225,0.451458633590207,0.632704449285862,0.600565519356896,0.028129499917561,0.552307153801978,0.742637636804975,-0.0272304965847273,0.044856184938993,0.369922784715704,0.518160611461848,0.28063166007118,0.452715483735749,0.446383074142826,0.0989550473650449,0.424100921203971,0.297229265244634,0.715611970112075,0.578739292520023,0.225005180587033,0.409676263699801,0.174452453723261
"PAX",-0.0383042479070239,-0.0544907034320868,-0.0574631010813786,0.38844269902331,-0.0961177035385145,-0.0585849019788074,-0.057965422058017,-0.0722942332005581,-0.0199245745585059,0.017203057490539,-0.0488944920129382,-0.0547369254208857,-0.0475164058809133,-0.0860033552547881,-0.0860415653886231,-0.0802176162839132,0.530657865713698,-0.0672678185152526,0.0101990994934613,-0.053759230534156,-0.038858712294401,-0.0150550954856442,-0.0651935393497539,-0.0721859265724521,-0.0439018739412745,-0.0714221983378777,-0.0787288773228086,1,-0.00842330625561483,-0.0562181915427701,-0.0615443539220611,-0.0367742300170187,0.544661816835858,-0.0597574835966512,0.00473758125871439,-0.0731552860651645,-0.0338182290461493,-0.0220055437531728,-0.00542955196833535,-0.0431502035484346,0.00458666384790283,-0.127046650903885,0.00463023826942362,-0.0533615761202714,0.0883453803486149,-0.00955037853091008,-0.0579073327507471,-0.0420202746431608,-0.0562119928756366,-0.0269446940262267
"DOGE",0.573060199574613,0.599950100139771,0.586077744818536,0.184001336117634,0.607918136193215,0.441906467537516,0.599370728635151,0.578940172381937,0.472079774913118,0.380729004789192,0.295010750368778,0.543052702712591,0.578266151736774,0.596719884574053,0.415291359171616,0.519702415266653,0.0798524277916293,0.572730551631978,0.121418695811919,0.536283478196489,0.582826570722211,0.5264913421344,0.531700860241648,0.559072417606726,0.229852788118463,0.499447087263095,0.508832324588225,-0.00842330625561483,1,0.342451520421153,0.462491232965023,0.555061631117997,0.00112740208317225,0.489128361054001,0.550525966873575,0.0292081719130198,0.0487673678995799,0.371407983356345,0.482704905351993,0.212764167985332,0.426933211733602,0.344749100710901,0.10068792079399,0.308921433165855,0.266663069542439,0.545129221007879,0.456941742395451,0.200209387634847,0.348887876782739,0.183810129828608
"BAT",0.428724216802866,0.555867904137296,0.540615654494404,0.0817709462888769,0.458757523935769,0.390223057716048,0.512689468363628,0.519035170357873,0.51495573513186,0.345861278240687,0.310927396146663,0.502011146567798,0.548447311274251,0.56479803847827,0.369498475182489,0.53758751161762,0.0206251253989451,0.540428067424747,0.135533729790127,0.487648181492503,0.4993797464629,0.55168516853749,0.492564128444044,0.528890418243111,0.177356245040366,0.467607480704749,0.451458633590207,-0.0562181915427701,0.342451520421153,1,0.412324788110357,0.464688676691933,-0.00602275248906313,0.390033205618311,0.503235675444646,-0.00473152803320212,-0.00259748292549883,0.286018243864722,0.540295116319491,0.176866873750637,0.363988211124887,0.318288325638024,0.0820715768647501,0.448947804111766,0.205321799868405,0.521603497858931,0.512832143815028,0.234512461313608,0.353965304457248,0.159035344258156
"VET",0.526413201565523,0.610940076474843,0.543846674730632,0.14979078404967,0.553554209772431,0.431046088622284,0.588122297762327,0.610807541599505,0.47756768247952,0.389767456303742,0.386450336424843,0.52409406100695,0.548339187585648,0.61212764671727,0.461665524739316,0.592547174151413,0.0398704312510635,0.59115407285556,0.25036434272284,0.540576003621833,0.606987809416509,0.528938839227023,0.531621429281876,0.548670662241525,0.202171593922753,0.513413155498405,0.632704449285862,-0.0615443539220611,0.462491232965023,0.412324788110357,1,0.514516662395477,-0.0426132838637823,0.531875447478186,0.673445194361728,-0.00802568446832096,0.0756761243903776,0.342198001704342,0.48645339207737,0.234295089426574,0.373892081431894,0.423811618888368,0.0954825072425118,0.423034245188789,0.234902584410026,0.645239398988205,0.550483785521964,0.234911509706796,0.384512999489824,0.179117833176797
"BTG",0.708025960576059,0.724926426405282,0.685575754156656,0.176964178441678,0.735295674100146,0.593239982619069,0.727385021968931,0.723819858114805,0.592558797432819,0.424377675970772,0.331463311123568,0.613195849953186,0.677331424949535,0.693303415965445,0.485616327458247,0.600830148746705,0.00795230924398581,0.696083884151102,0.231378220415774,0.671185975746232,0.663435815499413,0.644074730205657,0.60766963699185,0.660200349697129,0.276150436216159,0.604240295939846,0.600565519356896,-0.0367742300170187,0.555061631117997,0.464688676691933,0.514516662395477,1,0.0505219934422773,0.601250563814225,0.679935718879188,-0.0680774717887972,0.0681316636423211,0.335193435495004,0.585294874896038,0.301891777673278,0.477144057291052,0.47200703674621,0.106059846022475,0.382291313318779,0.265169074099789,0.6878224762594,0.577745060861158,0.2465293363803,0.453040867706317,0.219773227902993
"TUSD",-0.0344558047832837,-0.0330432770327899,-0.00766619074710568,0.406873781609926,-0.0669322819763154,-0.0204659948640146,-0.0346666764350478,-0.00577390475251611,0.014106717923886,-0.017410369741567,-0.0148939787802291,-0.0356435985948602,0.0116864617922583,-0.055990340954623,-0.00336478285190879,-0.0539485927766805,0.422756424396405,-0.0442853788233483,0.0344518499770445,-0.0591947211174938,0.00282602759151284,0.00559588494531199,-0.0919207405030939,-0.019391972619039,-0.0236898654511491,-0.00496104963596283,0.028129499917561,0.544661816835858,0.00112740208317225,-0.00602275248906313,-0.0426132838637823,0.0505219934422773,1,-0.0548399033861183,0.0224939955368979,0.0109670270602856,-0.108680609713579,0.0346333534188538,-0.0650303631302451,0.0215384066685511,0.00943342228822244,-0.0862984029044535,-0.0104331923273162,-0.0744139805884927,0.0786885118257607,0.00566069111216474,-0.0592477569675793,-0.00460302189836492,-0.0116402256720066,0.028409698360032
"DCR",0.697135238052918,0.669242380469883,0.554324017762456,0.15913738228611,0.622633443573831,0.454812294639085,0.628629206908437,0.618155081773666,0.5212624221941,0.428326934114662,0.318596397944927,0.574784057752979,0.652365876389708,0.625775703228229,0.421364689482498,0.542228390346262,-0.0101363860255301,0.670878463918293,0.260319748133519,0.582980293512567,0.592345123532369,0.572759127492148,0.575502478480812,0.641354545318101,0.252103973932125,0.557770755440636,0.552307153801978,-0.0597574835966512,0.489128361054001,0.390033205618311,0.531875447478186,0.601250563814225,-0.0548399033861183,1,0.612694956198809,-0.0855525100442644,0.0237726144753199,0.266303209590672,0.5182672818444,0.316214897222898,0.447526602323243,0.409188219926048,0.108918220434799,0.361133827945316,0.256019125539489,0.633030408587209,0.535326704778434,0.252555456241671,0.359007421192989,0.194944569253029
"QTUM",0.735791470171972,0.773692488928246,0.735305047507093,0.182778365214376,0.687820187035309,0.537767756666406,0.712460014378025,0.748735194850114,0.554666259448675,0.466709220224417,0.459352862435391,0.690930738629986,0.686437411516909,0.74952718410185,0.470095524880927,0.736790114122595,0.0653025836165552,0.745447712638114,0.189356875529584,0.700751548562162,0.824810967571594,0.725648284322205,0.67145067249527,0.701031252963283,0.231447257707448,0.615112310687141,0.742637636804975,0.00473758125871439,0.550525966873575,0.503235675444646,0.673445194361728,0.679935718879188,0.0224939955368979,0.612694956198809,1,-0.140628591339243,0.0299496026673951,0.346786805679441,0.580408066174757,0.317861175623613,0.497960616549832,0.516213083545747,0.130066499646879,0.433748766904808,0.299190915286031,0.826399929740171,0.623538098882478,0.259951168167993,0.43195833932705,0.336678740575529
"INB",-0.127539707961874,-0.0528175016504734,-0.0768754290929771,-0.0765368822735774,-0.038404577592729,-0.0172379008896268,-0.0171311783189676,-0.0329396747165304,0.0361700187485211,-0.0107902724416505,-0.0981594667943175,-0.0458565871355501,-0.0352313856679276,-0.0144209347422213,0.0226148304042859,-0.011411844426901,-0.00807010538372321,-0.0492984330600263,-0.023264900614085,-0.0727366471770165,0.0137227695226414,-0.0263244866878532,-0.068687401144797,-0.0254005493269974,0.015750368817961,-0.0237352270498757,-0.0272304965847273,-0.0731552860651645,0.0292081719130198,-0.00473152803320212,-0.00802568446832096,-0.0680774717887972,0.0109670270602856,-0.0855525100442644,-0.140628591339243,1,-0.0300639093607886,0.194610280561584,0.0537479273800928,-0.045979304852899,0.0299067644780141,-0.145321600688346,-0.055642362310094,0.00827201246291063,-0.0486822041922684,-0.0730480261517777,0.0209495886470824,-0.134915405259958,0.044431430273957,-0.175181930973408
"THR",0.0860234543512743,0.0373130208055538,0.0375814579608527,-0.00211260465102648,0.0455537253917027,0.0366494256866051,0.0278202134286992,0.0253815127341732,-0.00998709426050861,0.0227616023787327,-0.0328569824952439,0.0588382193141591,0.0163977215485429,0.00760153386252091,-0.00801352518354559,0.0580102889720077,-0.127089093945829,0.0442152479708785,0.0286818557864885,0.00387316189137131,0.0212624433648552,0.00652962803013868,0.0755396159499703,0.0410064285125065,0.0216524369984576,0.0713165939493443,0.044856184938993,-0.0338182290461493,0.0487673678995799,-0.00259748292549883,0.0756761243903776,0.0681316636423211,-0.108680609713579,0.0237726144753199,0.0299496026673951,-0.0300639093607886,1,0.00220487309656522,0.0230407923501039,0.0289671857511821,-0.0176914951294213,0.0908212028745737,0.0287643519974398,0.0288052503370967,-0.00934698616770005,0.0595144235764269,0.069635969379432,0.0206493409641783,0.0122026537605551,-0.00761922351825241
"ZB",0.34535344626183,0.425261868651786,0.364714086698275,0.102375638645557,0.332271319205418,0.258367956315844,0.428484849886821,0.404008498517399,0.432276636123695,0.280106255010902,0.241754276247778,0.325177558383791,0.433855833026018,0.399670361077985,0.584590076105303,0.362642906821097,-0.00533198658518451,0.390251096283375,0.0511455215377743,0.394652642972365,0.369110203742882,0.350575874197919,0.319378470315058,0.377643593584221,0.173779348459448,0.338640751493817,0.369922784715704,-0.0220055437531728,0.371407983356345,0.286018243864722,0.342198001704342,0.335193435495004,0.0346333534188538,0.266303209590672,0.346786805679441,0.194610280561584,0.00220487309656522,1,0.357017452504125,0.158607025663061,0.313464734885947,0.200267063432368,0.110540769741713,0.390555008821706,0.154001739743871,0.402047831875684,0.354197822290433,0.101152208774754,0.224754058012286,0.0876398400886026
"ZRX",0.542482925416018,0.672453829050366,0.661532380024327,0.164989236088583,0.555878132830559,0.429101185037446,0.616127514362142,0.617883711853227,0.518165371136215,0.416169772725155,0.335676982822577,0.645350430268991,0.614166972673543,0.66712515274166,0.453616627708225,0.591605757685251,0.0736819127823252,0.61949606812186,0.163511549742332,0.57808953749011,0.585536305854806,0.644397817376792,0.61349565790052,0.577262645769817,0.215176289230746,0.561451803402754,0.518160611461848,-0.00542955196833535,0.482704905351993,0.540295116319491,0.48645339207737,0.585294874896038,-0.0650303631302451,0.5182672818444,0.580408066174757,0.0537479273800928,0.0230407923501039,0.357017452504125,1,0.23522516004393,0.46890639207715,0.407300583619035,0.112400712531045,0.41894336599068,0.299629017558893,0.637264208458132,0.613690913692399,0.231174341014681,0.443534339761894,0.217743247812957
"CNX",0.42197151698307,0.352708557243114,0.291298493671332,0.099270197583283,0.356369768972625,0.298851706990426,0.341258552153403,0.350434109203518,0.271786220827864,0.191412035636725,0.125540865409737,0.24949954841985,0.332292221091944,0.306174969167533,0.223636703678081,0.316623633035697,0.0136040378283964,0.356020003172146,0.109832710431265,0.282065102048298,0.278813725923071,0.260186765070507,0.262603284025976,0.321430534206359,0.170189269809215,0.268747692271465,0.28063166007118,-0.0431502035484346,0.212764167985332,0.176866873750637,0.234295089426574,0.301891777673278,0.0215384066685511,0.316214897222898,0.317861175623613,-0.045979304852899,0.0289671857511821,0.158607025663061,0.23522516004393,1,0.231019535858183,0.245544261646178,0.0676411750664853,0.171983761154731,0.214448557119516,0.303936054682042,0.287366528042494,0.148622595441407,0.184778157078055,0.107283672067994
"REP",0.510050745986135,0.576136323933549,0.491571264476129,0.157865967259597,0.521044056188716,0.392727691337586,0.543914118814923,0.538784740459208,0.505139659099706,0.342599536131201,0.267772146772065,0.507961358147541,0.52399366196121,0.569426365767627,0.357647684645978,0.516787319610982,0.0981550708699561,0.514766520760004,0.0868506597904681,0.503349755235197,0.532243685462797,0.476443834620308,0.449508157848155,0.535766425286318,0.160896971325111,0.455455857686302,0.452715483735749,0.00458666384790283,0.426933211733602,0.363988211124887,0.373892081431894,0.477144057291052,0.00943342228822244,0.447526602323243,0.497960616549832,0.0299067644780141,-0.0176914951294213,0.313464734885947,0.46890639207715,0.231019535858183,1,0.265570603566707,0.00989258439861718,0.338671634192273,0.180110827668476,0.511971075152223,0.453606640431685,0.152789335546492,0.37076595340431,0.147015736697861
"WAVES",0.486288191450015,0.506810989567677,0.487019398455804,0.103228895426361,0.495668162559502,0.330342478002709,0.466084655749026,0.524769847341732,0.351065780597048,0.362191383704293,0.256641938777268,0.488099210014645,0.534352055938409,0.528911566514605,0.351664891587074,0.474940438211414,-0.0333797056057082,0.481064221633895,0.130797512168589,0.493122722095165,0.470384992020112,0.420513585041237,0.425252210857204,0.506918390470776,0.138328262643917,0.410247340190356,0.446383074142826,-0.127046650903885,0.344749100710901,0.318288325638024,0.423811618888368,0.47200703674621,-0.0862984029044535,0.409188219926048,0.516213083545747,-0.145321600688346,0.0908212028745737,0.200267063432368,0.407300583619035,0.245544261646178,0.265570603566707,1,0.0941694225338801,0.346678675559816,0.184195675873979,0.514750802116392,0.459669288689555,0.194751333944786,0.303989491359214,0.212099783654406
"PZM",0.0990791934708262,0.116117479643088,0.11271057918035,0.149097065801485,0.0689976545050898,0.0567796648934131,0.102997366681455,0.113731118701618,0.068806722596158,0.0738819640250611,0.103723782538451,0.0575724284149003,0.125830134143436,0.124586005949234,0.163554876800907,0.134150255724457,0.0210564401713066,0.136021807030802,0.054156902359976,0.0985850481558236,0.130587960342958,0.0965372014266502,0.122644868640284,0.113826691661191,0.0485702051597081,0.127966194747238,0.0989550473650449,0.00463023826942362,0.10068792079399,0.0820715768647501,0.0954825072425118,0.106059846022475,-0.0104331923273162,0.108918220434799,0.130066499646879,-0.055642362310094,0.0287643519974398,0.110540769741713,0.112400712531045,0.0676411750664853,0.00989258439861718,0.0941694225338801,1,0.143380222495797,0.0588400687825936,0.13634910103011,0.0756869704026458,0.064311717884984,0.0345553129033819,0.0760953653050166
"RVN",0.347925978737183,0.435994378706067,0.435594017689572,0.0739541052389209,0.371745887047288,0.346097807809888,0.43942473540151,0.425267820886752,0.445805421744846,0.351919197327153,0.192073662378609,0.444649503027134,0.449770175895631,0.46967710595458,0.48000138130842,0.461114851424899,0.00162727624088085,0.405147542378502,0.132157225940118,0.449732247873256,0.412905974872487,0.463363754658616,0.401354530726785,0.421571456621069,0.139987991650878,0.363017204338096,0.424100921203971,-0.0533615761202714,0.308921433165855,0.448947804111766,0.423034245188789,0.382291313318779,-0.0744139805884927,0.361133827945316,0.433748766904808,0.00827201246291063,0.0288052503370967,0.390555008821706,0.41894336599068,0.171983761154731,0.338671634192273,0.346678675559816,0.143380222495797,1,0.166339085054687,0.455337063603197,0.418017006134516,0.173446066457599,0.295020303664373,0.136596799110675
"SNX",0.321857719107126,0.37352305854501,0.356544783687139,0.104074509216043,0.295886372968604,0.163680528794084,0.312885810000663,0.334481432931725,0.25211542846059,0.200405746951175,0.10592880285062,0.284833462868419,0.336835297789806,0.355373939783972,0.16704977779845,0.304402926521949,0.104945156067735,0.337390534356591,0.0655919919817018,0.284415037809368,0.29773374997402,0.310224984441699,0.302434626489832,0.344933063096553,0.142484675304402,0.319423990013467,0.297229265244634,0.0883453803486149,0.266663069542439,0.205321799868405,0.234902584410026,0.265169074099789,0.0786885118257607,0.256019125539489,0.299190915286031,-0.0486822041922684,-0.00934698616770005,0.154001739743871,0.299629017558893,0.214448557119516,0.180110827668476,0.184195675873979,0.0588400687825936,0.166339085054687,1,0.325116921042934,0.232770663776228,0.144992556025805,0.32068866764866,0.191640304308594
"OMG",0.691922180669201,0.786648239670283,0.731499683617573,0.186430040404237,0.685295153583694,0.556682977630807,0.722348457756992,0.762482258977813,0.569088425476667,0.493883112691191,0.439105213399851,0.695610224851406,0.683282672703289,0.788778677141911,0.485647108038283,0.729204459950084,0.057193793217814,0.738235998892675,0.224961020619264,0.694293163413734,0.773174121416246,0.736271320619329,0.698052494274894,0.720523980320468,0.221882032009337,0.636992232249406,0.715611970112075,-0.00955037853091008,0.545129221007879,0.521603497858931,0.645239398988205,0.6878224762594,0.00566069111216474,0.633030408587209,0.826399929740171,-0.0730480261517777,0.0595144235764269,0.402047831875684,0.637264208458132,0.303936054682042,0.511971075152223,0.514750802116392,0.13634910103011,0.455337063603197,0.325116921042934,1,0.652741208039202,0.284206602513942,0.463152249677577,0.288321962446139
"NANO",0.58852890933329,0.660775169937342,0.639012096440038,0.217158388558017,0.622117876679372,0.477500806675795,0.641563759160801,0.673567912304818,0.529561081682018,0.444881104113858,0.367704630800813,0.607833891599159,0.633019457769116,0.625331271077875,0.426209773475435,0.598051202297891,0.0197949111157205,0.643735417820783,0.128292070814057,0.602213777771005,0.599298813818455,0.609429218399491,0.61233959388425,0.614575209866477,0.207546485811527,0.524194879532343,0.578739292520023,-0.0579073327507471,0.456941742395451,0.512832143815028,0.550483785521964,0.577745060861158,-0.0592477569675793,0.535326704778434,0.623538098882478,0.0209495886470824,0.069635969379432,0.354197822290433,0.613690913692399,0.287366528042494,0.453606640431685,0.459669288689555,0.0756869704026458,0.418017006134516,0.232770663776228,0.652741208039202,1,0.185755172238683,0.424825127390786,0.21009018703836
"CENNZ",0.287231427684106,0.329957340780117,0.25362487675172,0.0320509975826692,0.27868283426524,0.174107595571457,0.308847753541773,0.285980017884184,0.188634014603436,0.118144549914727,0.137192307509998,0.253345063687839,0.295983302586818,0.303034618077023,0.14578437288337,0.269665856723964,-0.0643792772154302,0.300160702600556,0.133290963963297,0.247212568197154,0.245233696736567,0.218509344431388,0.287733065619391,0.255324925485172,0.131975113753631,0.288347734461211,0.225005180587033,-0.0420202746431608,0.200209387634847,0.234512461313608,0.234911509706796,0.2465293363803,-0.00460302189836492,0.252555456241671,0.259951168167993,-0.134915405259958,0.0206493409641783,0.101152208774754,0.231174341014681,0.148622595441407,0.152789335546492,0.194751333944786,0.064311717884984,0.173446066457599,0.144992556025805,0.284206602513942,0.185755172238683,1,0.22847356999849,0.0807130592430906
"HOT",0.433731828631575,0.500135496345476,0.466498467093532,0.103746355922851,0.445530138625558,0.355331897681699,0.491930377857256,0.488680782347462,0.467738557588211,0.319208860048516,0.298440251708539,0.451045375448936,0.453882592309635,0.51141170178008,0.308588661901724,0.500795667385189,0.0254052342378412,0.47736041681981,0.114256570221245,0.427575218359454,0.52160593867904,0.457889401531543,0.427407581059652,0.477450118924015,0.124237037035547,0.465459676909168,0.409676263699801,-0.0562119928756366,0.348887876782739,0.353965304457248,0.384512999489824,0.453040867706317,-0.0116402256720066,0.359007421192989,0.43195833932705,0.044431430273957,0.0122026537605551,0.224754058012286,0.443534339761894,0.184778157078055,0.37076595340431,0.303989491359214,0.0345553129033819,0.295020303664373,0.32068866764866,0.463152249677577,0.424825127390786,0.22847356999849,1,0.157845203738494
"SEELE",0.252173604388613,0.273671685428599,0.216323347357074,0.131198087631128,0.192984274552587,0.157479886778276,0.203227581353793,0.201217877594654,0.188810591498021,0.167959513836638,0.208720365833682,0.235212122723301,0.204956632325912,0.198578924709837,0.216294716144144,0.183108786391338,-0.00963951495020601,0.2212611769328,0.0320773553678402,0.26206746186925,0.21682102700113,0.222265188838284,0.222414719888756,0.258224532870583,0.168403999794007,0.251674792985681,0.174452453723261,-0.0269446940262267,0.183810129828608,0.159035344258156,0.179117833176797,0.219773227902993,0.028409698360032,0.194944569253029,0.336678740575529,-0.175181930973408,-0.00761922351825241,0.0876398400886026,0.217743247812957,0.107283672067994,0.147015736697861,0.212099783654406,0.0760953653050166,0.136596799110675,0.191640304308594,0.288321962446139,0.21009018703836,0.0807130592430906,0.157845203738494,1
