"","BTC","ETH","XRP","USDT","BCH","BSV","LTC","EOS","BNB","XTZ","LINK","XLM","XMR","ADA","HT","TRX","USDC","DASH","CRO","ETC","NEO","MIOTA","XEM","ZEC","INO","MKR","ONT","PAX","DOGE","BAT","VET","BTG","TUSD","DCR","QTUM","INB","THR","ZB","ZRX","CNX","REP","WAVES","PZM","RVN","SNX","OMG","NANO","CENNZ","HOT","SEELE"
"LINK",0.365875365666352,0.483932844660301,0.555033975418633,0.10410568862476,0.437838065543026,0.419260334275004,0.466758658940551,0.449128484618937,0.452551747558146,0.213991557671516,1,0.455809499772771,0.386777237655572,0.486026766643555,0.410127814111232,0.46470951647252,0.0992687517855937,0.409151980337466,0.193459837736239,0.460037939699528,0.365514687989832,0.454061084351297,0.355891224375581,0.360172898898445,0.276948782313904,0.441085958958751,0.295474865684905,0.0160390167932475,0.391043153104529,0.366594358740805,0.282001793160348,0.365179830944453,0.0284239799475289,0.290012483694017,0.429580337207252,0.275721720971504,0.30196619578597,0.430784280941959,0.378205820608619,0.202476822501373,0.280463292937552,0.0297853682941003,0.11492971012244,0.184885127277364,0.102710433732722,0.497594857740728,0.407376441573472,0.232403778018199,0.484331866032662,0.127195055102868
"XLM",0.46205007955993,0.628025303020757,0.771557830824574,-0.0583625298078062,0.56976932599362,0.517260926168194,0.674946179100471,0.577554211112526,0.610482851798048,0.268874294328974,0.455809499772771,1,0.576940946841166,0.703424464341651,0.513467570137119,0.612441590745214,0.0718517463607325,0.551973988155552,0.221053928029462,0.541440039092662,0.508002243326063,0.625548012119171,0.56926680227162,0.562950441106438,0.317230015117146,0.473535087032935,0.460709835935312,-0.0840214008678245,0.538653171556955,0.489629649910556,0.380720132312617,0.570467741989807,-0.0717623962207054,0.392161172963868,0.622233019488055,0.204169185695523,0.38964405028587,0.434553004289136,0.472422991908128,0.192877594074964,0.398410846429628,0.368967515747361,0.0200955649068718,0.439723372515935,0.218865353168105,0.642046200361007,0.619191255681073,0.242843360363536,0.505708942367613,0.0849058039592548
"XMR",0.714562574287504,0.689680998202399,0.661751129962349,0.000543457414879849,0.743545487825732,0.65294944868117,0.760068591116025,0.703238463097817,0.749077373072711,0.323881922475015,0.386777237655572,0.576940946841166,1,0.704309624179196,0.649559568912971,0.672121319756398,0.0650245522807269,0.668770450589971,0.371715851572814,0.662816844857278,0.613381633169535,0.56482147032399,0.578640428951111,0.679256154627162,0.434845268340458,0.536610287774898,0.574799204647547,-0.129494778246162,0.59443883885904,0.512064627429112,0.483277918284759,0.685282595606021,-0.011188112773483,0.489153542672209,0.686980894870086,0.229645190831496,0.619394622953906,0.634830213238556,0.347583672541624,0.337458756790981,0.473625879876888,0.421689389090617,0.119344368800517,0.481411224468497,0.275508767167464,0.691655745743879,0.616909026687507,0.241024221865585,0.508040913318819,0.121759809398994
"ADA",0.751073156070728,0.86721048683998,0.835225152053019,-0.086748353545475,0.813001505158297,0.749071620622346,0.888208776060065,0.872803528728652,0.832988284772053,0.430894521356324,0.486026766643555,0.703424464341651,0.704309624179196,1,0.715106256965843,0.841214429756325,0.0486423025530524,0.790810367018595,0.337194872869993,0.775637984933894,0.671933455893829,0.678582918281832,0.639417301345592,0.766969379360187,0.551063112863539,0.635059655488544,0.647978604745226,-0.203377216621706,0.68477867203973,0.646008829386168,0.584038861623866,0.780993059627741,-0.125510134102493,0.56756318099729,0.809323479306811,0.317709168787428,0.648612175735875,0.621199337204694,0.53793802050654,0.356469740486144,0.505945485638971,0.480549358845826,0.0921717423548035,0.601593150659348,0.317799824822854,0.842286554184098,0.71538863897644,0.242296339617813,0.699655231210818,0.0399302234112635
"HT",0.731573940926397,0.792969778297741,0.666145108852237,-0.0781422467118121,0.748627051716938,0.606601578894514,0.754636827268191,0.754598355260395,0.73872455162497,0.368214420088641,0.410127814111232,0.513467570137119,0.649559568912971,0.715106256965843,1,0.688973892939255,0.0375483918231713,0.694412283952478,0.371119509929162,0.685806059641978,0.570515667714613,0.573714022011809,0.454253588113378,0.690273194451682,0.46842335208157,0.667568717591997,0.52944981591522,-0.15960573461429,0.594182182228104,0.541181892613755,0.51934414083628,0.662104099683554,-0.109354131653025,0.488998091488706,0.670355813032351,0.270422505607391,0.628485013772416,0.722075849584019,0.482829353807843,0.338154387503961,0.482334348887098,0.431173213601186,0.239546686494928,0.537256625307271,0.110294397125747,0.653727445252261,0.602439220643086,0.253983920181483,0.577128054679969,0.0640125247599608
"TRX",0.667916604366756,0.80331517059846,0.776146957288501,-0.0963298660651474,0.804476295137117,0.682092385483734,0.808529697729945,0.815394750677845,0.756599935191041,0.356948551324493,0.46470951647252,0.612441590745214,0.672121319756398,0.841214429756325,0.688973892939255,1,0.0158932751995729,0.690410970100597,0.262264119384298,0.728180052341372,0.672958819047312,0.631188856042679,0.5766448465548,0.697563414001453,0.493621297307429,0.583476401814825,0.686234097424713,-0.182126542729841,0.61973618450623,0.625506322993191,0.561238377919794,0.693498125080035,-0.110236413263653,0.457498444639883,0.81244878937452,0.270028713405002,0.581950021432483,0.618889600017551,0.496973321825696,0.394874104455085,0.434234062494906,0.488180313667527,0.158194043455768,0.507706872375908,0.303313544489314,0.795729525126756,0.658574999032875,0.238967089861257,0.593202412699548,0.0745248946968176
"USDC",-0.0533188231671983,0.043117751503553,0.10542975350147,0.591143427777738,-0.0246078939958893,-0.00596221063020333,0.000217828512033067,0.0529717502569829,0.00663341711903432,0.152241133701898,0.0992687517855937,0.0718517463607325,0.0650245522807269,0.0486423025530524,0.0375483918231713,0.0158932751995729,1,-0.0304160283678611,0.183758657776542,0.0557193165772012,0.0951390706033354,0.0467925230029375,0.0597694199585583,0.050465217716872,-0.0189470657850228,0.0876772361456878,0.0363776928198147,0.760338563109358,0.142756325280666,-0.0228781332293972,0.0998855856107397,0.0446227779283471,0.656045107409637,0.00798660999534816,0.0759314810969224,-0.0820358507863453,-0.110572301873782,0.10872277121386,0.11368809118937,0.00147508992869089,0.11192179288362,-0.0749672710480476,0.0235590896700587,0.024009515664713,0.237860808806678,0.209970726464165,0.0651964844063724,0.0530203637288706,-0.00536928682901103,-0.0558779547204353
"DASH",0.762427968497128,0.831222625492467,0.726074079144158,-0.0952301944205989,0.789855887638833,0.701723416095899,0.822478617808269,0.759008463453777,0.788168798736166,0.399134861545375,0.409151980337466,0.551973988155552,0.668770450589971,0.790810367018595,0.694412283952478,0.690410970100597,-0.0304160283678611,1,0.356583385930907,0.678409880614578,0.650664117500457,0.620128546973218,0.554238726109142,0.761492742495584,0.481318586513374,0.538261929543751,0.585168739022071,-0.168145779367713,0.615165380662751,0.625284409990406,0.489327432700913,0.735465459891403,-0.105551182392607,0.535578343282277,0.714964258179002,0.262854622252853,0.634847168761286,0.621550793001575,0.470199973429626,0.32796234463874,0.501607987555574,0.37340256764229,0.0778059205805666,0.492716945762826,0.214946234505157,0.740277865209595,0.678896256891545,0.240982955452727,0.58856109566446,0.087879791355628
"CRO",0.553104250272939,0.423028425968949,0.286585773020802,0.0938834685687401,0.362743449894595,0.333422235776213,0.331040725648535,0.32611792633189,0.514602228667142,0.328282517744411,0.193459837736239,0.221053928029462,0.371715851572814,0.337194872869993,0.371119509929162,0.262264119384298,0.183758657776542,0.356583385930907,1,0.415704696894416,0.332405143617607,0.262057671075196,0.263272595083432,0.420037145079517,0.32213700657125,0.321481357251431,0.243709369521227,0.0873312486949496,0.327344753487014,0.208711782244967,0.267270796207432,0.449103824083747,0.118389941129689,0.413221345303206,0.302594343786279,0.146667257825375,0.525058732341455,0.353791688838392,0.220782356539651,0.242482424573181,0.349421900469788,0.179396541961491,0.0715890050965446,0.335135502830987,0.0942647234343891,0.337137266369313,0.284933802561397,0.187272538309599,0.257924102377587,0.0425250025542585
"ETC",0.746020336878051,0.786662232917933,0.687085975783169,-0.0669532496335098,0.809456939832177,0.745877379151809,0.767015120184092,0.783395046489704,0.815657880940021,0.462897331681108,0.460037939699528,0.541440039092662,0.662816844857278,0.775637984933894,0.685806059641978,0.728180052341372,0.0557193165772012,0.678409880614578,0.415704696894416,1,0.631988776825131,0.56998107219051,0.582967890056011,0.686364503142229,0.45931819135526,0.657739843626234,0.610874594919609,-0.180757385398121,0.610163107953373,0.520213617990094,0.501065903409008,0.752000449936345,-0.119255823244615,0.514000910835256,0.725533079498893,0.341012000156818,0.610691576174643,0.635573898882309,0.43648297067468,0.318007998224172,0.464376656708783,0.47265462404557,0.103551376769025,0.493055962297155,0.274522703072525,0.743452032763942,0.666605844434702,0.190030682602276,0.648310318645669,0.128961033354376
